id_key,year,country,all,male,female,p1,p2,p3,p4,p5,p6,p7,total
1254,1998,Kyrgyzstan,5,5,-1,2.0,0.0,0.0,10.0,2.0,0.0,,14.0
1255,1998,Philippines,4,4,-1,4.0,0.0,2.0,1.0,4.0,0.0,,11.0
1256,1998,Uruguay,6,-1,1,7.0,0.0,3.0,1.0,0.0,0.0,,11.0
1257,1998,Paraguay,5,-1,-1,0.0,0.0,2.0,4.0,0.0,0.0,,6.0
1258,1998,Portugal,6,5,1,2.0,0.0,1.0,1.0,2.0,0.0,,6.0
1259,1998,Sri Lanka,1,-1,-1,2.0,0.0,0.0,3.0,0.0,0.0,,5.0
1260,1998,Venezuela,2,-1,-1,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
1261,1998,Kuwait,3,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1262,1999,People's Republic of China,6,6,-1,40.0,41.0,11.0,42.0,33.0,15.0,,182.0
1263,1999,Russian Federation,6,6,-1,42.0,37.0,21.0,34.0,37.0,11.0,,182.0
1264,1999,Vietnam,6,-1,-1,41.0,37.0,9.0,32.0,40.0,18.0,,177.0
1265,1999,Romania,6,6,-1,35.0,42.0,10.0,31.0,32.0,23.0,,173.0
1266,1999,Bulgaria,6,5,1,41.0,23.0,10.0,42.0,25.0,29.0,,170.0
1267,1999,Belarus,6,-1,-1,39.0,41.0,21.0,28.0,27.0,11.0,,167.0
1268,1999,Republic of Korea,6,4,2,41.0,30.0,20.0,42.0,22.0,9.0,,164.0
1269,1999,Islamic Republic of Iran,6,6,-1,36.0,32.0,6.0,42.0,24.0,19.0,,159.0
1270,1999,Taiwan,6,-1,1,40.0,26.0,12.0,38.0,28.0,9.0,,153.0
1271,1999,United States of America,6,5,1,42.0,28.0,20.0,33.0,17.0,10.0,,150.0
1272,1999,Hungary,6,6,-1,42.0,22.0,19.0,27.0,26.0,11.0,,147.0
1273,1999,Ukraine,6,6,-1,33.0,11.0,17.0,27.0,28.0,20.0,,136.0
1274,1999,Japan,6,6,-1,37.0,15.0,26.0,22.0,21.0,14.0,,135.0
1275,1999,Yugoslavia,6,5,1,35.0,16.0,8.0,31.0,28.0,12.0,,130.0
1276,1999,Australia,6,6,-1,39.0,12.0,19.0,24.0,12.0,10.0,,116.0
1277,1999,Türkiye,6,6,-1,32.0,15.0,4.0,37.0,19.0,2.0,,109.0
1278,1999,Germany,6,6,-1,35.0,23.0,13.0,24.0,7.0,6.0,,108.0
1279,1999,India,6,6,-1,28.0,11.0,8.0,29.0,26.0,5.0,,107.0
1280,1999,Poland,6,6,-1,38.0,9.0,23.0,10.0,18.0,6.0,,104.0
1281,1999,United Kingdom,6,5,1,30.0,16.0,11.0,21.0,16.0,6.0,,100.0
1282,1999,Slovakia,6,4,2,35.0,3.0,20.0,15.0,8.0,7.0,,88.0
1283,1999,Latvia,6,4,2,26.0,16.0,11.0,12.0,17.0,4.0,,86.0
1284,1999,Italy,6,6,-1,35.0,3.0,17.0,14.0,4.0,9.0,,82.0
1285,1999,Switzerland,6,6,-1,35.0,13.0,11.0,10.0,4.0,6.0,,79.0
1286,1999,Israel,6,6,-1,28.0,6.0,6.0,10.0,11.0,17.0,,78.0
1287,1999,Mongolia,6,-1,-1,24.0,6.0,11.0,11.0,19.0,7.0,,78.0
1288,1999,Cuba,6,-1,-1,25.0,9.0,0.0,10.0,31.0,2.0,,77.0
1289,1999,South Africa,6,6,-1,32.0,9.0,8.0,14.0,8.0,6.0,,77.0
1290,1999,Austria,6,6,-1,22.0,7.0,6.0,20.0,13.0,7.0,,75.0
1291,1999,Brazil,6,6,-1,28.0,4.0,7.0,20.0,11.0,5.0,,75.0
1292,1999,Canada,6,5,1,31.0,6.0,9.0,16.0,1.0,11.0,,74.0
1293,1999,Netherlands,6,6,-1,29.0,8.0,12.0,16.0,4.0,5.0,,74.0
1294,1999,France,6,6,-1,30.0,9.0,13.0,11.0,6.0,4.0,,73.0
1295,1999,Hong Kong,6,6,-1,27.0,7.0,8.0,23.0,5.0,3.0,,73.0
1296,1999,Kazakhstan,6,6,-1,32.0,13.0,5.0,10.0,6.0,6.0,,72.0
1297,1999,North Macedonia,6,4,2,25.0,8.0,6.0,21.0,9.0,2.0,,71.0
1298,1999,Singapore,6,6,-1,33.0,3.0,11.0,14.0,6.0,4.0,,71.0
1299,1999,Georgia,6,5,1,25.0,13.0,9.0,10.0,5.0,6.0,,68.0
1300,1999,Armenia,6,-1,-1,23.0,12.0,3.0,20.0,5.0,4.0,,67.0
1301,1999,Norway,6,6,-1,28.0,4.0,5.0,20.0,8.0,2.0,,67.0
1302,1999,Croatia,6,5,1,21.0,9.0,5.0,12.0,14.0,5.0,,66.0
1303,1999,Sweden,6,5,1,24.0,1.0,15.0,18.0,2.0,6.0,,66.0
1304,1999,Bosnia and Herzegovina,6,6,-1,23.0,5.0,2.0,14.0,11.0,10.0,,65.0
1305,1999,Finland,6,4,2,17.0,9.0,14.0,15.0,2.0,8.0,,65.0
1306,1999,Argentina,6,6,-1,28.0,2.0,9.0,14.0,7.0,3.0,,63.0
1307,1999,Spain,6,6,-1,24.0,1.0,15.0,7.0,10.0,3.0,,60.0
1308,1999,Greece,6,-1,1,20.0,3.0,9.0,10.0,8.0,7.0,,57.0
1309,1999,Thailand,6,1,-1,12.0,5.0,12.0,20.0,8.0,0.0,,57.0
1310,1999,Colombia,6,5,1,24.0,3.0,11.0,7.0,5.0,5.0,,55.0
1311,1999,Czech Republic,6,6,-1,20.0,2.0,8.0,16.0,3.0,6.0,,55.0
1312,1999,Lithuania,6,6,-1,21.0,3.0,9.0,10.0,3.0,8.0,,54.0
1313,1999,Mexico,6,5,1,18.0,3.0,10.0,8.0,7.0,7.0,,53.0
1314,1999,New Zealand,6,4,2,16.0,4.0,9.0,17.0,2.0,5.0,,53.0
1315,1999,Belgium,6,-1,1,28.0,3.0,4.0,8.0,3.0,5.0,,51.0
1316,1999,Denmark,5,5,-1,24.0,2.0,11.0,6.0,1.0,7.0,,51.0
1317,1999,Republic of Moldova,6,6,-1,18.0,8.0,3.0,11.0,5.0,5.0,,50.0
1318,1999,Morocco,6,-1,-1,19.0,2.0,1.0,13.0,7.0,6.0,,48.0
1319,1999,Slovenia,6,3,3,21.0,3.0,5.0,10.0,2.0,5.0,,46.0
1320,1999,Uzbekistan,6,1,-1,12.0,4.0,3.0,13.0,7.0,3.0,,42.0
1321,1999,Iceland,6,6,-1,22.0,1.0,7.0,8.0,2.0,1.0,,41.0
1322,1999,Macau,6,-1,-1,19.0,1.0,4.0,16.0,0.0,1.0,,41.0
1323,1999,Ireland,6,5,1,13.0,1.0,5.0,6.0,7.0,6.0,,38.0
1324,1999,Malaysia,6,6,-1,20.0,0.0,7.0,5.0,2.0,3.0,,37.0
1325,1999,Cyprus,6,4,2,13.0,4.0,3.0,9.0,0.0,6.0,,35.0
1326,1999,Indonesia,6,1,-1,15.0,3.0,6.0,6.0,2.0,3.0,,35.0
1327,1999,Albania,5,5,-1,17.0,3.0,2.0,5.0,3.0,4.0,,34.0
1328,1999,Azerbaijan,6,6,-1,6.0,7.0,2.0,10.0,2.0,7.0,,34.0
1329,1999,Trinidad and Tobago,6,-1,1,11.0,4.0,7.0,5.0,3.0,3.0,,33.0
1330,1999,Estonia,4,3,1,8.0,1.0,8.0,10.0,0.0,3.0,,30.0
1331,1999,Portugal,6,5,1,11.0,1.0,10.0,5.0,1.0,1.0,,29.0
1332,1999,Luxembourg,2,2,-1,10.0,1.0,4.0,1.0,9.0,1.0,,26.0
1333,1999,Uruguay,4,1,1,10.0,0.0,8.0,4.0,2.0,1.0,,25.0
1334,1999,Philippines,4,4,-1,6.0,1.0,6.0,9.0,0.0,2.0,,24.0
1335,1999,Tunisia,4,-1,-1,11.0,1.0,3.0,2.0,4.0,1.0,,22.0
1336,1999,Guatemala,6,4,2,7.0,1.0,6.0,4.0,0.0,1.0,,19.0
1337,1999,Kyrgyzstan,3,3,-1,5.0,1.0,0.0,7.0,0.0,2.0,,15.0
1338,1999,Turkmenistan,2,-1,-1,6.0,1.0,0.0,1.0,3.0,2.0,,13.0
1339,1999,Kuwait,4,-1,-1,6.0,1.0,0.0,3.0,0.0,0.0,,10.0
1340,1999,Peru,2,-1,-1,3.0,1.0,2.0,2.0,0.0,2.0,,10.0
1341,1999,Venezuela,2,-1,-1,4.0,0.0,1.0,2.0,0.0,1.0,,8.0
1342,1999,Sri Lanka,1,-1,-1,2.0,0.0,1.0,2.0,1.0,0.0,,6.0
1343,2000,People's Republic of China,6,6,-1,42.0,42.0,19.0,39.0,42.0,34.0,,218.0
1344,2000,Russian Federation,6,6,-1,42.0,36.0,25.0,38.0,42.0,32.0,,215.0
1345,2000,United States of America,6,6,-1,38.0,40.0,27.0,39.0,22.0,18.0,,184.0
1346,2000,Republic of Korea,6,5,1,42.0,40.0,15.0,24.0,30.0,21.0,,172.0
1347,2000,Bulgaria,6,5,1,42.0,35.0,5.0,25.0,30.0,32.0,,169.0
1348,2000,Vietnam,6,-1,-1,42.0,38.0,12.0,28.0,26.0,23.0,,169.0
1349,2000,Belarus,6,1,-1,40.0,31.0,18.0,28.0,32.0,16.0,,165.0
1350,2000,Taiwan,6,-1,-1,42.0,42.0,7.0,40.0,28.0,5.0,,164.0
1351,2000,Hungary,6,5,1,42.0,22.0,14.0,39.0,27.0,12.0,,156.0
1352,2000,Islamic Republic of Iran,6,6,-1,42.0,23.0,5.0,30.0,36.0,19.0,,155.0
1353,2000,Israel,6,6,-1,35.0,42.0,13.0,24.0,22.0,3.0,,139.0
1354,2000,Romania,6,6,-1,37.0,30.0,3.0,15.0,30.0,24.0,,139.0
1355,2000,Ukraine,6,6,-1,36.0,27.0,2.0,16.0,28.0,26.0,,135.0
1356,2000,India,6,6,-1,41.0,32.0,4.0,16.0,23.0,16.0,,132.0
1357,2000,Japan,6,6,-1,33.0,11.0,11.0,32.0,24.0,14.0,,125.0
1358,2000,Australia,6,6,-1,32.0,20.0,17.0,30.0,20.0,3.0,,122.0
1359,2000,Canada,6,5,1,31.0,23.0,9.0,25.0,21.0,3.0,,112.0
1360,2000,Slovakia,6,4,2,35.0,24.0,2.0,25.0,3.0,22.0,,111.0
1361,2000,Türkiye,6,6,-1,34.0,21.0,2.0,25.0,23.0,6.0,,111.0
1362,2000,Armenia,6,1,-1,33.0,36.0,2.0,15.0,15.0,7.0,,108.0
1363,2000,Germany,6,6,-1,20.0,19.0,6.0,36.0,26.0,1.0,,108.0
1364,2000,United Kingdom,6,6,-1,27.0,11.0,5.0,32.0,16.0,5.0,,96.0
1365,2000,Yugoslavia,6,4,2,30.0,28.0,1.0,19.0,6.0,9.0,,93.0
1366,2000,Kazakhstan,6,6,-1,39.0,32.0,1.0,10.0,4.0,5.0,,91.0
1367,2000,Argentina,6,4,2,35.0,15.0,7.0,22.0,4.0,5.0,,88.0
1368,2000,Republic of Moldova,5,5,-1,28.0,23.0,1.0,4.0,14.0,14.0,,84.0
1369,2000,South Africa,6,6,-1,35.0,13.0,1.0,27.0,5.0,0.0,,81.0
1370,2000,Hong Kong,6,6,-1,23.0,16.0,2.0,23.0,12.0,4.0,,80.0
1371,2000,Bosnia and Herzegovina,6,6,-1,30.0,15.0,1.0,15.0,6.0,11.0,,78.0
1372,2000,Thailand,6,1,-1,31.0,10.0,1.0,28.0,6.0,2.0,,78.0
1373,2000,Sweden,6,6,-1,21.0,17.0,0.0,29.0,6.0,4.0,,77.0
1374,2000,Mexico,6,6,-1,25.0,18.0,0.0,22.0,10.0,0.0,,75.0
1375,2000,Poland,6,6,-1,30.0,17.0,6.0,18.0,0.0,4.0,,75.0
1376,2000,Croatia,6,5,1,38.0,14.0,1.0,7.0,1.0,12.0,,73.0
1377,2000,Slovenia,6,3,3,31.0,13.0,1.0,13.0,7.0,8.0,,73.0
1378,2000,Georgia,6,6,-1,30.0,12.0,1.0,18.0,11.0,0.0,,72.0
1379,2000,Singapore,6,5,1,24.0,16.0,4.0,18.0,7.0,2.0,,71.0
1380,2000,Uzbekistan,6,3,-1,42.0,15.0,0.0,4.0,2.0,7.0,,70.0
1381,2000,Austria,6,5,1,24.0,18.0,4.0,16.0,2.0,4.0,,68.0
1382,2000,Mongolia,6,1,-1,21.0,24.0,0.0,21.0,1.0,0.0,,67.0
1383,2000,Switzerland,4,4,-1,15.0,22.0,7.0,22.0,1.0,0.0,,67.0
1384,2000,Czech Republic,6,6,-1,28.0,6.0,5.0,18.0,4.0,4.0,,65.0
1385,2000,North Macedonia,6,3,3,29.0,10.0,1.0,15.0,1.0,7.0,,63.0
1386,2000,Colombia,6,6,-1,19.0,7.0,2.0,26.0,3.0,4.0,,61.0
1387,2000,Cuba,6,3,-1,30.0,6.0,0.0,14.0,5.0,6.0,,61.0
1388,2000,Latvia,6,5,1,21.0,7.0,3.0,16.0,13.0,0.0,,60.0
1389,2000,Netherlands,6,6,-1,23.0,8.0,3.0,20.0,3.0,3.0,,60.0
1390,2000,Brazil,6,6,-1,28.0,6.0,2.0,16.0,4.0,2.0,,58.0
1391,2000,France,6,6,-1,20.0,12.0,2.0,14.0,6.0,4.0,,58.0
1392,2000,Italy,6,6,-1,20.0,12.0,3.0,19.0,3.0,0.0,,57.0
1393,2000,Indonesia,6,5,1,23.0,5.0,1.0,22.0,1.0,2.0,,54.0
1394,2000,Finland,6,3,3,11.0,11.0,4.0,23.0,1.0,2.0,,52.0
1395,2000,Belgium,6,-1,-1,10.0,18.0,1.0,20.0,2.0,0.0,,51.0
1396,2000,Luxembourg,4,4,-1,23.0,7.0,0.0,18.0,1.0,2.0,,51.0
1397,2000,Morocco,6,1,-1,22.0,17.0,0.0,2.0,3.0,4.0,,48.0
1398,2000,Greece,6,1,-1,26.0,4.0,0.0,11.0,3.0,2.0,,46.0
1399,2000,Norway,6,6,-1,14.0,6.0,1.0,20.0,1.0,3.0,,45.0
1400,2000,Estonia,6,5,1,8.0,12.0,1.0,19.0,2.0,0.0,,42.0
1401,2000,Trinidad and Tobago,6,-1,1,17.0,5.0,0.0,17.0,1.0,0.0,,40.0
1402,2000,Iceland,6,6,-1,10.0,8.0,1.0,18.0,0.0,0.0,,37.0
1403,2000,Denmark,6,5,1,6.0,11.0,2.0,17.0,0.0,0.0,,36.0
1404,2000,Lithuania,6,6,-1,8.0,4.0,3.0,18.0,1.0,0.0,,34.0
1405,2000,New Zealand,6,6,-1,12.0,7.0,1.0,12.0,2.0,0.0,,34.0
1406,2000,Azerbaijan,6,6,-1,11.0,16.0,0.0,3.0,2.0,0.0,,32.0
1407,2000,Cyprus,6,6,-1,14.0,4.0,0.0,13.0,1.0,0.0,,32.0
1408,2000,Malaysia,3,3,-1,6.0,8.0,1.0,16.0,1.0,0.0,,32.0
1409,2000,Peru,4,1,-1,24.0,4.0,0.0,2.0,0.0,2.0,,32.0
1410,2000,Spain,6,6,-1,5.0,8.0,1.0,13.0,2.0,0.0,,29.0
1411,2000,Ireland,6,6,-1,11.0,5.0,1.0,9.0,2.0,0.0,,28.0
1412,2000,Philippines,4,4,-1,10.0,4.0,0.0,9.0,0.0,0.0,,23.0
1413,2000,Uruguay,3,1,-1,11.0,3.0,0.0,9.0,0.0,0.0,,23.0
1414,2000,Portugal,6,6,-1,0.0,5.0,1.0,14.0,1.0,0.0,,21.0
1415,2000,Sri Lanka,3,-1,-1,11.0,5.0,0.0,3.0,2.0,0.0,,21.0
1416,2000,Ecuador,6,-1,-1,2.0,8.0,0.0,8.0,1.0,0.0,,19.0
1417,2000,Albania,5,3,2,4.0,6.0,0.0,4.0,1.0,2.0,,17.0
1418,2000,Kyrgyzstan,4,3,1,2.0,8.0,0.0,5.0,1.0,0.0,,16.0
1419,2000,Macau,6,-1,-1,1.0,4.0,0.0,8.0,1.0,2.0,,16.0
1420,2000,Kuwait,4,-1,-1,1.0,4.0,0.0,4.0,3.0,0.0,,12.0
1421,2000,Guatemala,6,5,1,1.0,3.0,0.0,5.0,2.0,0.0,,11.0
1422,2000,Venezuela,2,-1,-1,2.0,3.0,0.0,6.0,0.0,0.0,,11.0
1423,2000,Brunei,2,-1,-1,0.0,4.0,0.0,3.0,1.0,0.0,,8.0
1424,2000,Puerto Rico,6,-1,-1,4.0,2.0,0.0,1.0,1.0,0.0,,8.0
1425,2001,People's Republic of China,6,6,-1,42.0,40.0,23.0,42.0,42.0,36.0,,225.0
1426,2001,Russian Federation,6,6,-1,41.0,28.0,25.0,42.0,39.0,21.0,,196.0
1427,2001,United States of America,6,6,-1,41.0,31.0,28.0,42.0,33.0,21.0,,196.0
1428,2001,Bulgaria,6,5,1,41.0,19.0,12.0,42.0,35.0,36.0,,185.0
1429,2001,Republic of Korea,6,5,1,42.0,42.0,9.0,42.0,39.0,11.0,,185.0
1430,2001,Kazakhstan,6,6,-1,42.0,31.0,5.0,36.0,37.0,17.0,,168.0
1431,2001,India,6,6,-1,42.0,26.0,6.0,36.0,23.0,15.0,,148.0
1432,2001,Ukraine,6,6,-1,42.0,25.0,13.0,25.0,28.0,10.0,,143.0
1433,2001,Taiwan,6,6,-1,42.0,36.0,10.0,28.0,21.0,4.0,,141.0
1434,2001,Vietnam,6,6,-1,42.0,30.0,2.0,35.0,16.0,14.0,,139.0
1435,2001,Türkiye,6,6,-1,42.0,11.0,2.0,42.0,27.0,12.0,,136.0
1436,2001,Belarus,6,6,-1,35.0,16.0,3.0,39.0,33.0,9.0,,135.0
1437,2001,Japan,6,6,-1,42.0,18.0,7.0,33.0,28.0,6.0,,134.0
1438,2001,Germany,6,6,-1,35.0,25.0,13.0,25.0,21.0,12.0,,131.0
1439,2001,Romania,6,5,1,32.0,10.0,13.0,36.0,20.0,18.0,,129.0
1440,2001,Brazil,6,6,-1,37.0,14.0,0.0,42.0,27.0,0.0,,120.0
1441,2001,Israel,6,6,-1,27.0,18.0,10.0,20.0,22.0,16.0,,113.0
1442,2001,Islamic Republic of Iran,6,6,-1,30.0,19.0,14.0,30.0,18.0,0.0,,111.0
1443,2001,Hong Kong,6,5,1,37.0,14.0,9.0,30.0,16.0,1.0,,107.0
1444,2001,Poland,6,6,-1,34.0,1.0,22.0,31.0,19.0,0.0,,107.0
1445,2001,Hungary,6,5,1,38.0,2.0,17.0,22.0,16.0,9.0,,104.0
1446,2001,Argentina,6,6,-1,28.0,9.0,9.0,32.0,20.0,5.0,,103.0
1447,2001,Thailand,6,5,1,29.0,0.0,3.0,26.0,31.0,14.0,,103.0
1448,2001,Canada,6,6,-1,37.0,8.0,8.0,24.0,15.0,8.0,,100.0
1449,2001,Australia,6,4,2,35.0,6.0,10.0,20.0,24.0,2.0,,97.0
1450,2001,Cuba,6,5,1,37.0,7.0,5.0,20.0,19.0,4.0,,92.0
1451,2001,Uzbekistan,6,6,-1,16.0,23.0,3.0,10.0,34.0,5.0,,91.0
1452,2001,France,6,6,-1,32.0,7.0,10.0,15.0,17.0,7.0,,88.0
1453,2001,Singapore,6,6,-1,22.0,7.0,8.0,27.0,19.0,4.0,,87.0
1454,2001,Greece,6,6,-1,28.0,0.0,2.0,14.0,35.0,7.0,,86.0
1455,2001,Mongolia,6,6,-1,24.0,14.0,2.0,16.0,18.0,5.0,,79.0
1456,2001,United Kingdom,6,5,1,20.0,8.0,3.0,30.0,17.0,1.0,,79.0
1457,2001,Yugoslavia,6,4,2,29.0,5.0,2.0,33.0,10.0,0.0,,79.0
1458,2001,Cyprus,6,5,1,23.0,42.0,4.0,1.0,7.0,1.0,,78.0
1459,2001,Croatia,6,5,1,36.0,8.0,1.0,18.0,13.0,0.0,,76.0
1460,2001,South Africa,6,6,-1,17.0,16.0,3.0,24.0,15.0,0.0,,75.0
1461,2001,Estonia,6,6,-1,21.0,11.0,2.0,21.0,17.0,0.0,,72.0
1462,2001,Georgia,6,6,-1,18.0,10.0,6.0,25.0,12.0,0.0,,71.0
1463,2001,Latvia,6,5,1,18.0,2.0,2.0,36.0,9.0,4.0,,71.0
1464,2001,Republic of Moldova,5,5,-1,21.0,0.0,1.0,23.0,24.0,1.0,,70.0
1465,2001,Peru,6,6,-1,33.0,0.0,1.0,8.0,25.0,0.0,,67.0
1466,2001,Colombia,6,5,1,24.0,1.0,5.0,22.0,12.0,0.0,,64.0
1467,2001,North Macedonia,6,6,-1,21.0,3.0,4.0,16.0,9.0,6.0,,59.0
1468,2001,New Zealand,6,6,-1,18.0,7.0,4.0,16.0,12.0,1.0,,58.0
1469,2001,Czech Republic,6,6,-1,19.0,7.0,7.0,10.0,14.0,0.0,,57.0
1470,2001,Italy,6,6,-1,12.0,0.0,5.0,30.0,9.0,0.0,,56.0
1471,2001,Mexico,6,6,-1,17.0,0.0,0.0,25.0,14.0,0.0,,56.0
1472,2001,Slovakia,6,4,2,13.0,1.0,1.0,19.0,18.0,2.0,,54.0
1473,2001,Venezuela,5,5,-1,20.0,8.0,0.0,13.0,12.0,0.0,,53.0
1474,2001,Norway,6,6,-1,9.0,9.0,5.0,17.0,8.0,0.0,,48.0
1475,2001,Bosnia and Herzegovina,6,6,-1,14.0,1.0,1.0,14.0,17.0,0.0,,47.0
1476,2001,Morocco,6,6,-1,15.0,7.0,0.0,8.0,15.0,0.0,,45.0
1477,2001,Armenia,5,5,-1,8.0,9.0,2.0,15.0,10.0,0.0,,44.0
1478,2001,Netherlands,6,6,-1,12.0,3.0,6.0,12.0,3.0,6.0,,42.0
1479,2001,Austria,6,5,1,12.0,0.0,2.0,12.0,12.0,3.0,,41.0
1480,2001,Lithuania,6,6,-1,11.0,0.0,4.0,11.0,12.0,1.0,,39.0
1481,2001,Switzerland,6,6,-1,6.0,6.0,2.0,15.0,9.0,0.0,,38.0
1482,2001,Spain,6,6,-1,7.0,1.0,2.0,25.0,2.0,0.0,,37.0
1483,2001,Indonesia,6,5,1,11.0,0.0,0.0,14.0,11.0,0.0,,36.0
1484,2001,Malaysia,6,6,-1,8.0,7.0,3.0,10.0,7.0,1.0,,36.0
1485,2001,Trinidad and Tobago,6,4,2,13.0,6.0,2.0,7.0,8.0,0.0,,36.0
1486,2001,Tunisia,6,5,1,15.0,0.0,2.0,7.0,7.0,5.0,,36.0
1487,2001,Finland,6,4,2,5.0,1.0,3.0,16.0,7.0,0.0,,32.0
1488,2001,Ireland,6,6,-1,4.0,0.0,3.0,7.0,17.0,1.0,,32.0
1489,2001,Macau,6,5,1,15.0,0.0,1.0,3.0,13.0,0.0,,32.0
1490,2001,Turkmenistan,5,5,-1,10.0,2.0,2.0,6.0,9.0,0.0,,29.0
1491,2001,Slovenia,6,4,2,7.0,0.0,4.0,5.0,11.0,0.0,,27.0
1492,2001,Belgium,6,6,-1,6.0,2.0,2.0,0.0,14.0,1.0,,25.0
1493,2001,Denmark,6,5,1,9.0,0.0,4.0,5.0,7.0,0.0,,25.0
1494,2001,Sweden,6,6,-1,8.0,1.0,4.0,8.0,4.0,0.0,,25.0
1495,2001,Sri Lanka,4,4,-1,12.0,2.0,0.0,0.0,7.0,0.0,,21.0
1496,2001,Albania,5,5,-1,9.0,1.0,1.0,2.0,7.0,0.0,,20.0
1497,2001,Azerbaijan,3,3,-1,1.0,7.0,0.0,0.0,8.0,3.0,,19.0
1498,2001,Iceland,6,5,1,4.0,2.0,3.0,2.0,7.0,0.0,,18.0
1499,2001,Philippines,6,6,-1,8.0,0.0,1.0,1.0,4.0,2.0,,16.0
1500,2001,Guatemala,3,3,-1,0.0,0.0,1.0,9.0,2.0,0.0,,12.0
1501,2001,Uruguay,2,2,-1,3.0,0.0,1.0,0.0,4.0,0.0,,8.0
1502,2001,Portugal,6,6,-1,0.0,0.0,0.0,2.0,4.0,0.0,,6.0
1503,2001,Kyrgyzstan,5,5,-1,1.0,0.0,0.0,1.0,3.0,0.0,,5.0
1504,2001,Luxembourg,2,2,-1,3.0,0.0,0.0,1.0,0.0,0.0,,4.0
1505,2001,Kuwait,4,3,1,3.0,0.0,0.0,0.0,0.0,0.0,,3.0
1506,2001,Paraguay,5,5,-1,1.0,0.0,0.0,0.0,1.0,0.0,,2.0
1507,2001,Ecuador,6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1508,2002,People's Republic of China,6,6,-1,41.0,41.0,24.0,42.0,42.0,22.0,,212.0
1509,2002,Russian Federation,6,6,-1,42.0,42.0,16.0,42.0,42.0,20.0,,204.0
1510,2002,United States of America,6,6,-1,38.0,34.0,10.0,24.0,34.0,31.0,,171.0
1511,2002,Bulgaria,6,6,-1,32.0,40.0,11.0,34.0,36.0,14.0,,167.0
1512,2002,Vietnam,6,1,-1,32.0,41.0,18.0,35.0,40.0,0.0,,166.0
1513,2002,Republic of Korea,6,6,-1,31.0,36.0,9.0,42.0,37.0,8.0,,163.0
1514,2002,Taiwan,6,1,-1,39.0,42.0,10.0,42.0,26.0,2.0,,161.0
1515,2002,Romania,6,5,1,29.0,38.0,11.0,41.0,32.0,6.0,,157.0
1516,2002,India,6,5,1,40.0,40.0,11.0,37.0,27.0,1.0,,156.0
1517,2002,Germany,6,6,-1,38.0,26.0,17.0,31.0,21.0,11.0,,144.0
1518,2002,Islamic Republic of Iran,6,5,1,38.0,31.0,6.0,39.0,26.0,3.0,,143.0
1519,2002,Canada,6,5,1,30.0,25.0,11.0,42.0,29.0,5.0,,142.0
1520,2002,Hungary,6,5,1,38.0,32.0,6.0,31.0,25.0,10.0,,142.0
1521,2002,Belarus,6,2,2,28.0,38.0,2.0,36.0,27.0,4.0,,135.0
1522,2002,Türkiye,6,6,-1,37.0,37.0,6.0,32.0,23.0,0.0,,135.0
1523,2002,Japan,6,6,-1,40.0,21.0,11.0,31.0,27.0,3.0,,133.0
1524,2002,Kazakhstan,6,6,-1,29.0,42.0,4.0,24.0,34.0,0.0,,133.0
1525,2002,Israel,6,6,-1,33.0,35.0,7.0,31.0,19.0,5.0,,130.0
1526,2002,France,6,6,-1,30.0,38.0,4.0,36.0,18.0,1.0,,127.0
1527,2002,Ukraine,6,6,-1,27.0,32.0,9.0,18.0,23.0,15.0,,124.0
1528,2002,Brazil,6,5,1,32.0,39.0,4.0,28.0,19.0,1.0,,123.0
1529,2002,Poland,6,6,-1,35.0,32.0,6.0,31.0,14.0,5.0,,123.0
1530,2002,Thailand,6,2,-1,35.0,25.0,4.0,34.0,25.0,0.0,,123.0
1531,2002,Hong Kong,6,4,2,29.0,31.0,8.0,32.0,18.0,2.0,,120.0
1532,2002,Slovakia,6,5,1,39.0,27.0,4.0,36.0,13.0,0.0,,119.0
1533,2002,Australia,6,5,1,28.0,32.0,4.0,34.0,17.0,2.0,,117.0
1534,2002,United Kingdom,6,5,1,32.0,26.0,4.0,33.0,20.0,1.0,,116.0
1535,2002,Czech Republic,6,6,-1,36.0,27.0,2.0,34.0,15.0,1.0,,115.0
1536,2002,Yugoslavia,6,4,2,41.0,39.0,2.0,16.0,16.0,0.0,,114.0
1537,2002,Singapore,6,6,-1,34.0,31.0,3.0,27.0,12.0,5.0,,112.0
1538,2002,Argentina,6,6,-1,22.0,32.0,2.0,28.0,8.0,4.0,,96.0
1539,2002,South Africa,6,4,2,29.0,29.0,2.0,19.0,11.0,0.0,,90.0
1540,2002,Italy,6,6,-1,28.0,21.0,1.0,30.0,8.0,0.0,,88.0
1541,2002,Georgia,6,5,1,19.0,40.0,0.0,16.0,9.0,0.0,,84.0
1542,2002,Mongolia,6,-1,-1,14.0,31.0,2.0,28.0,6.0,1.0,,82.0
1543,2002,New Zealand,6,5,1,27.0,9.0,7.0,26.0,11.0,2.0,,82.0
1544,2002,Colombia,6,6,-1,16.0,28.0,0.0,30.0,4.0,3.0,,81.0
1545,2002,Finland,6,5,1,42.0,1.0,1.0,25.0,10.0,0.0,,79.0
1546,2002,Cuba,6,1,-1,20.0,27.0,1.0,23.0,7.0,0.0,,78.0
